120	-0.771546
212	-0.767691
212	-0.778416
212	-0.792020
212	-0.812273
212	-0.778162
212	-0.717186
208	-0.738141
208	-0.749868
208	-0.751096
208	-0.758419
208	-0.772235
208	-0.784405
304	-0.792003
304	-0.787827
304	-0.784255
304	-0.781827
304	-0.781940
304	-0.784902
304	-0.784472
300	-0.782291
300	-0.786371
300	-0.790738
300	-0.798147
300	-0.801135
300	-0.791748
300	-0.788879
296	-0.801325
296	-0.809094
296	-0.816925
296	-0.815927
296	-0.803125
296	-0.793504
296	-0.795265
292	-0.798558
292	-0.804777
292	-0.803169
292	-0.796690
292	-0.787372
292	-0.786941
288	-0.811587
288	-0.815888
288	-0.814832
288	-0.801825
288	-0.800622
288	-0.798793
288	-0.809909
284	-0.818943
284	-0.826320
284	-0.828012
284	-0.830356
284	-0.831250
276	-0.850372
276	-0.851129
276	-0.850155
276	-0.847804
276	-0.853668
276	-0.857791
272	-0.857689
272	-0.863081
272	-0.863579
272	-0.860085
272	-0.861643
268	-0.863845
268	-0.865452
268	-0.869279
268	-0.870011
268	-0.876546
268	-0.874757
264	-0.871708
264	-0.867633
264	-0.868116
264	-0.876814
264	-0.885498
264	-0.884951
264	-0.873475
260	-0.871652
260	-0.897892
260	-0.943118
260	-0.970048
260	-0.987156
260	-0.981645
260	-0.974195
256	-0.969197
256	-0.964916
256	-0.961436
256	-0.952263
256	-0.945956
256	-0.945839
256	-0.950994
252	-0.957393
252	-0.962320
252	-0.960712
252	-0.956939
252	-0.955789
252	-0.954617
248	-0.951074
248	-0.950939
248	-0.949277
248	-0.954501
248	-0.960224
248	-0.957237
248	-0.952316
240	-0.946923
240	-0.945885
240	-0.954962
240	-0.959818
236	-0.952794
236	-0.949719
236	-0.954608
236	-0.956322
236	-0.955760
236	-0.953184
236	-0.950385
232	-0.954469
232	-0.961055
232	-0.959633
232	-0.947210
232	-0.947006
232	-0.954396
228	-0.959178
228	-0.955564
228	-0.949349
228	-0.944767
228	-0.948207
228	-0.958247
224	-0.956037
224	-0.951473
224	-0.951222
224	-0.952153
224	-0.947407
224	-0.933501
224	-0.894814
224	-0.866330
216	-0.836690
216	-0.810683
216	-0.798323
216	-0.791079
216	-0.794223
216	-0.801633
216	-0.801441
212	-0.799473
212	-0.795876
212	-0.795097
212	-0.794258
212	-0.793658
212	-0.792615
212	-0.792201
208	-0.796580
208	-0.801668
208	-0.801615
208	-0.805574
208	-0.804923
204	-0.822261
200	-0.825008
192	-0.812900
192	-0.808030
192	-0.805890
192	-0.804813
192	-0.805787
192	-0.806088
192	-0.807305
188	-0.807801
188	-0.800970
188	-0.794431
188	-0.790773
188	-0.795804
188	-0.793945
184	-0.790806
184	-0.791114
184	-0.789925
184	-0.788966
184	-0.787421
184	-0.786236
184	-0.782236
180	-0.782004
180	-0.782037
180	-0.781478
180	-0.784378
180	-0.785475
180	-0.785229
180	-0.785681
176	-0.790711
176	-0.792516
176	-0.793642
176	-0.792092
176	-0.793334
176	-0.795748
172	-0.798016
172	-0.797973
172	-0.805378
172	-0.802799
168	-0.800766
168	-0.796104
168	-0.796746
168	-0.800882
164	-0.801607
164	-0.803505
164	-0.801932
164	-0.800617
160	-0.798145
160	-0.798237
160	-0.801095
160	-0.803816
160	-0.799511
160	-0.799218
152	-0.797878
152	-0.799373
152	-0.803253
152	-0.811017
152	-0.803796
148	-0.795408
148	-0.794405
148	-0.811348
144	-0.807037
144	-0.810604
144	-0.808211
144	-0.809769
140	-0.807714
140	-0.810055
140	-0.799260
136	-0.805604
132	-0.803972
132	-0.801298
132	-0.809595
132	-0.812023
132	-0.813775
128	-0.824896
128	-0.833267
128	-0.834243
128	-0.833951
124	-0.834707
124	-0.833745
124	-0.835969
124	-0.834777
124	-0.838996
120	-0.844418
120	-0.842194
120	-0.842991
120	-0.862543
116	-0.863880
116	-0.861059
116	-0.864606
116	-0.870125
116	-0.871741
112	-0.870434
112	-0.870133
112	-0.870675
112	-0.875854
112	-0.872496
108	-0.862711
108	-0.864249
108	-0.861923
108	-0.865260
104	-0.861227
104	-0.856274
104	-0.853139
96	-0.854070
96	-0.856924
96	-0.857757
96	-0.860266
92	-0.866076
92	-0.872595
92	-0.875390
92	-0.869817
84	-0.881656
84	-0.885586
84	-0.885450
84	-0.884988
84	-0.885746
84	-0.885354
80	-0.887163
80	-0.890515
80	-0.892306
80	-0.890592
80	-0.888377
80	-0.892541
76	-0.897019
76	-0.902593
76	-0.899438
76	-0.898500
76	-0.901211
76	-0.901516
72	-0.900862
72	-0.899651
72	-0.897759
72	-0.895137
72	-0.893688
68	-0.894737
68	-0.899116
68	-0.898907
68	-0.900816
68	-0.902590
68	-0.902324
64	-0.903216
64	-0.906296
64	-0.901636
64	-0.894877
64	-0.892558
64	-0.889563
60	-0.886902
60	-0.885851
60	-0.890889
60	-0.895684
60	-0.898014
60	-0.897603
56	-0.899675
56	-0.896225
48	-0.886023
48	-0.896806
48	-0.900473
48	-0.902255
48	-0.902613
44	-0.902041
44	-0.906076
44	-0.907885
44	-0.902942
44	-0.895417
44	-0.889192
40	-0.887916
40	-0.888941
40	-0.893335
40	-0.895531
40	-0.897846
36	-0.897055
36	-0.903142
36	-0.901178
36	-0.897690
36	-0.898724
32	-0.903329
32	-0.904095
32	-0.906096
32	-0.913665
32	-0.919362
32	-0.919534
28	-0.917565
28	-0.911914
28	-0.915280
28	-0.918374
28	-0.919485
24	-0.914548
24	-0.914893
24	-0.913930
24	-0.913638
24	-0.909902
20	-0.910779
20	-0.912910
20	-0.914830
20	-0.914613
20	-0.912628
16	-0.912293
16	-0.910438
16	-0.911729
16	-0.913829
16	-0.913773
16	-0.912231
12	-0.910556
12	-0.910495
12	-0.911925
8	-0.896483
8	-0.894034
8	-0.894848
4	-0.889171
4	-0.879439
4	-0.873837
4	-0.870425
4	-0.867540
4	-0.862662
0	-0.859001
0	-0.859881
0	-0.866096
0	-0.873461
0	-0.876456
0	-0.877543
0	-0.880306
0	-0.882412
0	-0.880798
0	-0.875923
0	-0.871779
0	-0.866970
0	-0.862598
0	-0.865273
0	-0.868246
0	-0.873022
0	-0.870388
0	-0.872234
0	-0.869898
0	-0.868135
0	-0.867940
0	-0.866440
0	-0.863322
0	-0.860447
0	-0.859378
0	-0.860315
0	-0.861780
0	-0.862908
0	-0.865360
0	-0.864512
0	-0.862813
0	-0.859181
0	-0.857552
0	-0.852592
0	-0.855965
0	-0.856032
0	-0.854479
0	-0.853248
0	-0.853551
0	-0.852134
0	-0.850170
0	-0.848102
0	-0.844310
0	-0.840905
0	-0.844313
0	-0.848384
0	-0.853973
0	-0.853709
0	-0.856348
0	-0.857839
0	-0.847895
0	-0.841667
0	-0.843178
